OrderID,CustomerID,ItemName,Quantity,Price,Date,Status
12019,1704,Headphones,2,1098.51,2024-12-15,Cancelled
12020,1196,Keyboard,1,465.8,2024-11-25,Cancelled
12021,1137,Keyboard,1,550.48,2024-12-14,Pending
12022,1845,Keyboard,4,1186.6,2024-05-19,Completed
12023,1945,Headphones,2,539.03,2024-10-23,Shipped
12024,1232,Tablet,1,1254.44,2024-04-10,Completed
12025,1766,Keyboard,4,1499.44,2024-02-16,Pending
12026,1198,Monitor,4,1940.92,2024-03-11,Cancelled
12027,1927,Mouse,3,452.34,2024-08-17,Completed
12028,1724,Laptop,4,1502.35,2024-06-28,Pending
12029,1424,Headphones,1,995.91,2024-05-23,Pending
12030,1485,Keyboard,3,991.09,2024-08-21,Shipped
12031,1315,Tablet,1,365.8,2024-08-31,Cancelled
12032,1913,Headphones,4,1027.32,2024-04-01,Completed
12033,1530,Laptop,1,999.76,2024-11-30,Pending
12034,1014,Laptop,2,804.89,2024-11-13,Pending
12035,1151,Tablet,2,1284.26,2024-07-21,Shipped
12036,1773,Laptop,3,1304.04,2024-04-02,Cancelled
12037,1486,Monitor,4,1874.07,2024-03-15,Completed
12038,1188,Phone,1,1627.74,2024-02-06,Pending
12039,1109,Monitor,1,1158.12,2024-02-19,Shipped
12040,1644,Laptop,4,1241.51,2024-02-25,Pending
12041,1926,Phone,4,725.83,2024-05-25,Cancelled
12042,1592,Monitor,1,1644.74,2024-08-08,Cancelled
12043,1033,Phone,2,134.07,2024-04-08,Pending
12044,1285,Phone,4,1812.33,2024-02-01,Shipped
12045,1484,Mouse,4,221.16,2024-07-24,Shipped
12046,1237,Headphones,3,95.01,2024-01-13,Completed
12047,1446,Laptop,3,1116.82,2024-08-31,Shipped
12048,1814,Headphones,4,1781.08,2024-02-10,Shipped
12049,1726,Headphones,3,1037.79,2024-03-15,Completed
12050,1701,Mouse,1,132.44,2024-09-25,Pending
12051,1955,Monitor,2,729.55,2024-10-20,Shipped
12052,1667,Mouse,4,434.35,2024-09-16,Shipped
12053,1378,Phone,2,1022.99,2024-06-06,Shipped
12054,1103,Mouse,3,299.97,2024-11-29,Shipped
12055,1923,Tablet,3,1455.57,2024-04-06,Completed
12056,1828,Phone,1,924.71,2024-01-06,Completed
12057,1877,Phone,4,1862.37,2024-07-07,Pending
12058,1449,Tablet,1,1917.6,2024-10-17,Pending
12059,1716,Keyboard,4,476.37,2024-06-04,Cancelled
12060,1673,Monitor,1,151.63,2024-03-22,Cancelled
12061,1522,Tablet,4,340.74,2024-03-04,Completed
12062,1990,Mouse,2,1984.24,2024-03-03,Completed
12063,1195,Laptop,3,1237.47,2024-09-30,Completed
12064,1812,Phone,4,1296.63,2024-05-22,Completed
12065,1338,Laptop,2,1268.52,2024-08-22,Pending
12066,1114,Monitor,3,1513.46,2024-01-16,Shipped
12067,1757,Mouse,1,126.48,2024-05-02,Shipped
12068,1692,Laptop,4,1309.88,2024-12-02,Cancelled
12069,1119,Tablet,1,1451.44,2024-12-28,Shipped
12070,1468,Headphones,2,377.27,2024-12-17,Cancelled
12071,1068,Laptop,2,700.3,2024-06-14,Pending
12072,1251,Phone,1,221.43,2024-11-16,Completed
12073,1795,Keyboard,2,354.43,2024-06-12,Pending
12074,1177,Mouse,4,131.7,2024-03-28,Cancelled
12075,1993,Phone,4,1904.71,2024-06-19,Shipped
12076,1224,Laptop,4,1195.35,2024-08-03,Completed
12077,1726,Keyboard,4,995.96,2024-09-19,Pending
12078,1363,Phone,4,341.14,2024-09-15,Completed
12079,1980,Monitor,2,1913.65,2024-12-25,Cancelled
12080,1995,Laptop,1,1988.12,2024-01-23,Pending
12081,1578,Mouse,1,1707.11,2024-02-17,Completed
12082,1830,Headphones,4,269.4,2024-11-25,Completed
12083,1750,Phone,1,485.81,2024-11-27,Cancelled
12084,1172,Tablet,4,1695.22,2024-11-25,Completed
12085,1592,Monitor,2,1452.5,2024-12-11,Cancelled
12086,1439,Mouse,2,1719.31,2024-10-03,Cancelled
12087,1090,Mouse,4,1850.77,2024-06-09,Cancelled
12088,1500,Keyboard,4,568.16,2024-06-04,Shipped
12089,1997,Phone,1,584.33,2024-05-18,Pending
12090,1300,Tablet,4,588.25,2024-08-05,Pending
12091,1174,Keyboard,2,1006.1,2024-08-27,Shipped
12092,1872,Mouse,3,160.58,2024-03-02,Shipped
12093,1222,Laptop,3,1444.54,2024-03-27,Shipped
12094,1761,Tablet,3,1982.18,2024-09-16,Completed
12095,1098,Mouse,4,566.63,2024-02-16,Shipped
12096,1339,Mouse,3,242.16,2024-12-10,Shipped
12097,1210,Keyboard,2,64.95,2024-05-02,Pending
12098,1375,Keyboard,1,399.24,2024-09-21,Cancelled
12099,1439,Phone,4,1403.75,2024-11-27,Cancelled
12100,1382,Monitor,3,1534.23,2024-01-02,Pending
12101,1915,Phone,2,854.1,2024-11-30,Pending
12102,1371,Phone,4,1075.26,2024-04-04,Completed
12103,1035,Tablet,2,1772.28,2024-10-16,Shipped
12104,1701,Tablet,2,1473.95,2024-03-27,Pending
12105,1481,Monitor,3,504.44,2024-09-30,Completed
12106,1590,Monitor,1,490.52,2024-06-26,Cancelled
12107,1142,Tablet,4,567.78,2024-07-04,Completed
12108,1993,Monitor,4,361.04,2024-12-12,Shipped
12109,1741,Keyboard,4,1669.13,2024-05-18,Completed
12110,1570,Laptop,3,1747.44,2024-04-06,Pending
12111,1823,Monitor,3,560.34,2024-04-05,Shipped
12112,1985,Tablet,3,1033.45,2024-02-04,Cancelled
12113,1437,Monitor,2,1318.15,2024-12-24,Cancelled
12114,1557,Mouse,3,919.83,2024-01-29,Pending
12115,1960,Tablet,3,117.61,2024-05-12,Cancelled
12116,1292,Keyboard,4,1211.17,2024-04-23,Shipped
12117,1045,Mouse,2,391.64,2024-04-01,Shipped
12118,1802,Keyboard,3,455.15,2024-10-30,Shipped
12119,1183,Mouse,4,1154.77,2024-05-12,Shipped
12120,1977,Monitor,3,1760.05,2024-01-03,Pending
12121,1083,Monitor,2,1407.83,2024-03-20,Cancelled
12122,1258,Keyboard,2,130.56,2024-02-04,Completed
12123,1278,Mouse,2,1772.39,2024-04-20,Shipped
12124,1278,Headphones,1,776.02,2024-05-20,Pending
12125,1030,Phone,3,403.58,2024-04-07,Shipped
12126,1770,Monitor,2,395.08,2024-01-25,Shipped
12127,1407,Laptop,2,866.86,2024-07-26,Cancelled
12128,1552,Keyboard,3,546.38,2024-07-04,Completed
12129,1906,Headphones,3,1395.21,2024-05-23,Pending
12130,1588,Mouse,1,1792.21,2024-05-14,Shipped
12131,1762,Headphones,2,424.42,2024-06-18,Completed
12132,1166,Monitor,3,423.88,2024-02-20,Pending
12133,1600,Keyboard,4,1757.01,2024-07-08,Cancelled
12134,1325,Headphones,2,1696.79,2024-09-05,Cancelled
12135,1386,Keyboard,1,1179.98,2024-12-19,Completed
12136,1983,Monitor,2,1761.31,2024-10-18,Shipped
12137,1831,Monitor,1,1230.11,2024-01-30,Shipped
12138,1753,Tablet,2,1043.61,2024-05-01,Pending
12139,1942,Phone,3,167.54,2024-07-02,Completed
12140,1261,Headphones,2,1733.12,2024-08-30,Pending
12141,1010,Keyboard,4,831.97,2024-07-14,Completed
12142,1510,Mouse,4,1896.78,2024-02-06,Cancelled
12143,1272,Tablet,3,1268.12,2024-06-10,Completed
12144,1486,Laptop,1,718.88,2024-02-26,Pending
12145,1143,Headphones,1,1826.1,2024-12-07,Shipped
12146,1079,Laptop,4,250.05,2024-01-29,Cancelled
12147,1886,Monitor,2,1785.33,2024-07-04,Pending
12148,1078,Laptop,2,620.46,2024-02-02,Pending
12149,1488,Headphones,1,245.11,2024-05-09,Cancelled
12150,1202,Monitor,3,399.89,2024-02-28,Pending
12151,1486,Mouse,4,1365.73,2024-10-16,Pending
12152,1244,Mouse,1,1034.33,2024-09-03,Cancelled
12153,1287,Monitor,3,1544.92,2024-06-29,Pending
12154,1248,Headphones,2,1155.34,2024-01-07,Shipped
12155,1468,Tablet,3,938.09,2024-05-24,Cancelled
12156,1968,Laptop,2,579.0,2024-10-14,Pending
12157,1405,Mouse,3,1693.5,2024-01-27,Cancelled
12158,1375,Mouse,3,465.86,2024-12-20,Pending
12159,1014,Tablet,3,822.63,2024-01-05,Completed
12160,1966,Tablet,4,379.68,2024-01-04,Cancelled
12161,1935,Phone,1,1348.06,2024-02-29,Pending
12162,1917,Tablet,3,1906.87,2024-04-21,Completed
12163,1735,Laptop,2,1921.93,2024-10-30,Shipped
12164,1343,Mouse,4,533.81,2024-05-20,Cancelled
12165,1984,Tablet,4,415.61,2024-11-13,Completed
12166,1816,Monitor,2,162.93,2024-06-16,Cancelled
12167,1988,Mouse,3,1565.67,2024-05-28,Shipped
12168,1029,Keyboard,4,354.01,2024-05-19,Pending
12169,1373,Laptop,3,110.31,2024-07-21,Completed
12170,1320,Phone,3,1727.16,2024-12-12,Shipped
12171,1852,Laptop,1,600.0,2024-07-01,Pending
12172,1852,Mouse,1,1479.13,2024-09-03,Cancelled
12173,1453,Headphones,3,1630.08,2024-10-09,Cancelled
12174,1254,Laptop,1,1806.81,2024-08-24,Completed
12175,1049,Mouse,2,1322.32,2024-08-06,Pending
12176,1441,Keyboard,2,263.55,2024-08-31,Cancelled
12177,1141,Laptop,1,987.17,2024-06-07,Shipped
12178,1299,Mouse,2,77.52,2024-07-27,Completed
12179,1936,Keyboard,2,1805.79,2024-09-30,Shipped
12180,1508,Phone,3,1255.89,2024-07-16,Pending
12181,1130,Phone,3,1417.12,2024-04-16,Cancelled
12182,1982,Headphones,2,153.91,2024-02-21,Pending
12183,1483,Mouse,4,1779.52,2024-12-16,Pending
12184,1824,Mouse,2,646.8,2024-04-24,Completed
12185,1200,Keyboard,2,1393.67,2024-06-29,Shipped
12186,1233,Monitor,4,643.75,2024-01-26,Cancelled
12187,1853,Headphones,3,1148.21,2024-02-01,Pending
12188,1802,Keyboard,3,1988.07,2024-10-06,Completed
12189,1860,Tablet,4,1708.47,2024-08-15,Shipped
12190,1635,Phone,3,288.72,2024-08-09,Completed
12191,1724,Mouse,1,1481.49,2024-04-23,Pending
12192,1288,Monitor,2,990.89,2024-03-19,Shipped
12193,1860,Headphones,1,1724.3,2024-04-06,Cancelled
12194,1807,Monitor,4,115.0,2024-07-14,Shipped
12195,1024,Mouse,3,602.5,2024-02-19,Completed
12196,1784,Phone,1,889.44,2024-02-06,Shipped
12197,1980,Monitor,4,1458.3,2024-12-20,Completed
12198,1885,Monitor,4,314.51,2024-12-07,Cancelled
12199,1881,Laptop,3,1520.98,2024-04-09,Completed
12200,1381,Laptop,3,192.76,2024-10-07,Cancelled
12201,1444,Headphones,3,1882.78,2024-03-06,Completed
12202,1801,Monitor,4,1565.01,2024-08-10,Shipped
12203,1897,Laptop,1,718.4,2024-02-05,Completed
12204,1622,Laptop,2,1103.17,2024-12-24,Shipped
12205,1031,Headphones,3,99.6,2024-05-03,Completed
12206,1371,Headphones,1,76.54,2024-10-10,Cancelled
12207,1613,Laptop,2,310.26,2024-12-26,Pending
12208,1251,Laptop,1,1314.75,2024-02-28,Shipped
12209,1989,Keyboard,1,853.3,2024-05-19,Completed
12210,1960,Monitor,2,1878.69,2024-12-30,Completed
12211,1321,Keyboard,4,469.24,2024-04-17,Completed
12212,1746,Phone,4,1010.03,2024-10-19,Completed
12213,1411,Phone,3,971.52,2024-07-08,Cancelled
12214,1154,Phone,1,1359.34,2024-07-06,Pending
12215,1487,Mouse,1,1072.1,2024-04-13,Pending
12216,1033,Keyboard,4,1972.35,2024-05-27,Shipped
12217,1167,Tablet,4,1037.37,2024-01-12,Cancelled
12218,1988,Monitor,3,1265.32,2024-01-23,Shipped
12219,1677,Monitor,3,491.37,2024-07-03,Pending
12220,1396,Mouse,3,1762.56,2024-07-29,Cancelled
12221,1096,Headphones,2,827.63,2024-05-17,Pending
12222,1344,Phone,1,1861.38,2024-07-21,Completed
12223,1541,Headphones,1,1161.58,2024-12-01,Shipped
12224,1280,Monitor,4,1465.97,2024-04-15,Cancelled
12225,1355,Laptop,1,1605.61,2024-01-27,Cancelled
12226,1431,Monitor,1,1021.76,2024-07-10,Completed
12227,1292,Phone,1,959.67,2024-12-24,Completed
12228,1086,Headphones,3,1570.67,2024-07-14,Shipped
12229,1317,Keyboard,2,1991.12,2024-11-19,Cancelled
12230,1889,Keyboard,1,186.27,2024-02-18,Shipped
12231,1545,Keyboard,4,1978.48,2024-01-27,Pending
12232,1525,Mouse,3,1147.53,2024-02-07,Shipped
12233,1234,Mouse,4,1026.06,2024-04-14,Pending
12234,1350,Mouse,1,1032.5,2024-03-05,Completed
12235,1656,Headphones,3,1508.48,2024-05-06,Shipped
12236,1472,Tablet,4,347.08,2024-09-02,Shipped
12237,1367,Laptop,4,1224.26,2024-03-31,Completed
12238,1739,Mouse,2,680.61,2024-10-11,Cancelled
12239,1212,Mouse,3,253.46,2024-12-24,Shipped
12240,1855,Monitor,1,126.48,2024-07-27,Shipped
12241,1800,Headphones,3,656.84,2024-06-07,Cancelled
12242,1051,Keyboard,2,1425.13,2024-11-09,Pending
12243,1167,Tablet,3,1646.02,2024-06-05,Pending
12244,1280,Headphones,1,1429.59,2024-03-06,Completed
12245,1664,Tablet,1,73.05,2024-06-16,Completed
12246,1859,Laptop,3,1029.53,2024-08-01,Completed
12247,1966,Phone,4,1143.01,2024-02-21,Completed
12248,1624,Monitor,1,1692.79,2024-11-06,Shipped
12249,1840,Keyboard,3,153.19,2024-03-30,Pending
12250,1213,Laptop,4,1603.47,2024-01-17,Pending
12251,1813,Mouse,3,1246.81,2024-06-01,Cancelled
12252,1892,Tablet,4,1627.14,2024-10-05,Shipped
12253,1908,Keyboard,2,1489.19,2024-05-03,Shipped
12254,1153,Headphones,1,479.32,2024-08-01,Shipped
12255,1612,Mouse,4,267.66,2024-01-30,Shipped
12256,1941,Keyboard,1,148.88,2024-11-29,Completed
12257,1674,Mouse,4,260.11,2024-12-18,Pending
12258,1532,Keyboard,1,1678.24,2024-09-17,Pending
12259,1202,Laptop,1,1872.16,2024-06-04,Completed
12260,1219,Headphones,4,1600.28,2024-04-15,Cancelled
12261,1885,Mouse,1,1375.88,2024-11-10,Shipped
12262,1420,Keyboard,1,1815.74,2024-09-03,Shipped
12263,1968,Headphones,4,433.1,2024-02-23,Shipped
12264,1636,Phone,2,1366.55,2024-10-13,Cancelled
12265,1925,Keyboard,4,1781.94,2024-02-01,Pending
12266,1350,Mouse,1,303.65,2024-07-27,Cancelled
12267,1171,Monitor,4,929.48,2024-08-18,Shipped
12268,1577,Laptop,4,785.54,2024-01-02,Pending
12269,1214,Laptop,4,833.51,2024-07-03,Shipped
12270,1788,Tablet,4,1173.25,2024-08-23,Completed
12271,1313,Phone,2,462.02,2024-01-18,Pending
12272,1705,Mouse,1,563.11,2024-03-22,Cancelled
12273,1420,Keyboard,1,496.47,2024-10-30,Shipped
12274,1093,Keyboard,3,735.3,2024-01-09,Shipped
12275,1489,Headphones,1,911.99,2024-08-29,Completed
12276,1046,Keyboard,2,989.18,2024-10-14,Cancelled
12277,1211,Tablet,2,348.83,2024-06-11,Completed
12278,1067,Phone,2,1522.97,2024-09-10,Cancelled
12279,1043,Headphones,1,908.48,2024-11-04,Pending
12280,1543,Laptop,2,837.88,2024-01-02,Pending
12281,1859,Phone,2,1039.68,2024-10-28,Shipped
12282,1126,Mouse,4,1819.0,2024-05-25,Pending
12283,1008,Mouse,3,1818.94,2024-05-30,Pending
12284,1605,Tablet,4,785.47,2024-04-01,Cancelled
12285,1526,Laptop,2,222.58,2024-05-17,Pending
12286,1757,Monitor,2,1099.02,2024-10-15,Pending
12287,1147,Keyboard,3,387.83,2024-10-23,Shipped
12288,1170,Tablet,1,247.26,2024-08-09,Pending
12289,1057,Monitor,3,839.88,2024-07-30,Completed
12290,1867,Mouse,1,277.19,2024-02-25,Completed
12291,1682,Laptop,4,1837.24,2024-08-03,Shipped
12292,1500,Monitor,3,969.71,2024-11-06,Cancelled
12293,1647,Mouse,2,804.1,2024-10-08,Completed
12294,1639,Tablet,2,1623.2,2024-01-22,Cancelled
12295,1269,Laptop,3,1855.62,2024-01-31,Completed
12296,1709,Laptop,1,1246.17,2024-08-15,Shipped
12297,1298,Tablet,2,538.78,2024-09-17,Shipped
12298,1712,Headphones,3,1237.96,2024-05-21,Shipped
12299,1697,Tablet,4,1777.62,2024-09-02,Shipped
12300,1999,Mouse,1,690.98,2024-04-25,Shipped
12301,1504,Tablet,4,1892.22,2024-10-15,Pending
12302,1018,Laptop,3,1253.22,2024-12-05,Cancelled
12303,1759,Laptop,3,1666.13,2024-10-18,Cancelled
12304,1463,Keyboard,3,529.68,2024-03-04,Completed
12305,1905,Tablet,3,576.67,2024-02-18,Cancelled
12306,1606,Laptop,3,1218.69,2024-08-30,Cancelled
12307,1336,Mouse,4,1303.4,2024-09-27,Completed
12308,1799,Keyboard,1,675.92,2024-06-14,Cancelled
12309,1644,Headphones,1,540.64,2024-06-29,Shipped
12310,1827,Keyboard,1,363.7,2024-04-24,Shipped
12311,1922,Tablet,2,984.45,2024-06-06,Cancelled
12312,1655,Phone,1,500.1,2024-12-11,Shipped
12313,1936,Headphones,3,219.39,2024-03-09,Pending
12314,1011,Keyboard,1,879.03,2024-03-28,Pending
12315,1241,Headphones,2,158.26,2024-05-31,Pending
12316,1939,Mouse,1,870.01,2024-10-03,Shipped
12317,1245,Laptop,3,341.69,2024-04-28,Shipped
12318,1844,Tablet,3,1348.13,2024-01-05,Shipped
12319,1271,Phone,1,165.87,2024-12-11,Cancelled
12320,1930,Headphones,3,857.62,2024-03-27,Pending
12321,1060,Mouse,4,1437.33,2024-05-27,Cancelled
12322,1794,Tablet,2,1409.89,2024-12-02,Cancelled
12323,1943,Mouse,2,1088.95,2024-01-24,Shipped
12324,1197,Headphones,4,1328.44,2024-12-03,Shipped
12325,1134,Phone,1,1127.27,2024-10-31,Completed
12326,1449,Headphones,3,917.13,2024-09-02,Pending
12327,1604,Phone,3,587.47,2024-12-31,Completed
12328,1450,Monitor,3,1238.81,2024-06-18,Completed
12329,1317,Keyboard,3,1146.3,2024-04-23,Pending
12330,1994,Mouse,3,1265.34,2024-04-04,Pending
12331,1017,Monitor,4,471.85,2024-05-31,Cancelled
12332,1667,Tablet,3,1099.57,2024-09-07,Cancelled
12333,1761,Mouse,1,1511.83,2024-03-05,Completed
12334,1448,Laptop,4,607.44,2024-04-28,Completed
12335,1781,Monitor,3,392.07,2024-09-13,Cancelled
12336,1392,Phone,1,322.74,2024-02-02,Pending
12337,1720,Mouse,1,1777.79,2024-05-01,Pending
12338,1881,Monitor,3,1106.24,2024-05-08,Completed
12339,1422,Keyboard,4,1168.62,2024-08-28,Cancelled
12340,1784,Monitor,3,439.25,2024-07-30,Completed
12341,1755,Phone,4,1055.96,2024-08-18,Completed
12342,1713,Phone,1,1143.49,2024-09-01,Cancelled
12343,1065,Phone,3,983.93,2024-12-04,Shipped
12344,1594,Tablet,2,1387.77,2024-12-20,Completed
12345,1133,Headphones,3,379.99,2024-11-23,Shipped
12346,1205,Monitor,4,1598.57,2024-05-19,Pending
12347,1730,Keyboard,3,1719.43,2024-08-27,Completed
12348,1398,Monitor,4,990.77,2024-08-11,Shipped
12349,1360,Phone,3,1292.93,2024-02-05,Shipped
12350,1002,Monitor,2,591.14,2024-10-07,Shipped
12351,1658,Keyboard,4,127.56,2024-08-22,Completed
12352,1166,Laptop,3,932.95,2024-05-02,Cancelled
12353,1672,Laptop,3,120.61,2024-11-11,Completed
12354,1279,Tablet,4,1696.95,2024-10-23,Pending
12355,1036,Mouse,4,1294.8,2024-06-30,Pending
12356,1577,Monitor,4,489.95,2024-01-08,Pending
12357,1958,Tablet,2,1293.72,2024-12-29,Pending
12358,1835,Phone,2,312.58,2024-09-14,Shipped
12359,1346,Tablet,2,1917.67,2024-08-03,Shipped
12360,1359,Keyboard,1,649.04,2024-03-07,Shipped
12361,1456,Monitor,4,952.87,2024-08-26,Shipped
12362,1921,Laptop,2,1226.3,2024-02-09,Completed
12363,1500,Phone,1,1147.44,2024-08-25,Completed
12364,1287,Monitor,2,156.3,2024-02-28,Completed
12365,1856,Phone,1,1123.13,2024-12-03,Pending
12366,1015,Phone,2,498.3,2024-11-06,Completed
12367,1227,Monitor,1,852.12,2024-02-08,Completed
12368,1682,Monitor,4,1932.15,2024-11-26,Shipped
12369,1133,Mouse,4,823.34,2024-10-05,Shipped
12370,1047,Laptop,2,713.82,2024-08-19,Shipped
12371,1976,Keyboard,4,1088.32,2024-05-03,Pending
12372,1351,Headphones,3,1725.76,2024-12-06,Pending
12373,1081,Mouse,2,1809.27,2024-08-12,Pending
12374,1001,Tablet,4,1774.45,2024-01-25,Pending
12375,1124,Keyboard,4,1226.46,2024-02-12,Pending
12376,1697,Tablet,2,429.29,2024-04-20,Pending
12377,1341,Mouse,3,680.22,2024-06-12,Cancelled
12378,1724,Mouse,1,757.19,2024-12-07,Cancelled
12379,1582,Keyboard,4,1898.65,2024-04-12,Completed
12380,1380,Keyboard,1,485.16,2024-03-19,Shipped
12381,1497,Tablet,4,783.88,2024-06-15,Cancelled
12382,1387,Tablet,2,730.92,2024-03-31,Completed
12383,1713,Phone,4,1803.38,2024-10-06,Shipped
12384,1566,Phone,3,1451.28,2024-03-05,Cancelled
12385,1225,Mouse,4,1016.98,2024-06-09,Completed
12386,1743,Laptop,3,516.24,2024-08-26,Cancelled
12387,1356,Keyboard,2,1382.32,2024-01-13,Shipped
12388,1737,Tablet,3,1722.66,2024-03-18,Cancelled
12389,1085,Headphones,3,1624.84,2024-10-29,Pending
12390,1211,Mouse,1,1793.01,2024-04-18,Pending
12391,1678,Keyboard,4,763.63,2024-01-30,Cancelled
12392,1242,Mouse,1,571.62,2024-05-06,Shipped
12393,1910,Phone,2,888.84,2024-07-28,Completed
12394,1913,Tablet,2,117.99,2024-06-09,Completed
12395,1679,Headphones,4,1683.77,2024-03-18,Shipped
12396,1658,Keyboard,4,1010.6,2024-05-29,Pending
12397,1360,Phone,1,64.3,2024-12-23,Cancelled
12398,1076,Headphones,4,564.71,2024-12-28,Cancelled
12399,1945,Tablet,3,159.23,2024-07-20,Pending
12400,1644,Tablet,3,1612.75,2024-05-26,Completed
12401,1269,Laptop,1,147.54,2024-05-04,Pending
12402,1409,Mouse,4,407.25,2024-01-10,Pending
12403,1007,Phone,4,1276.37,2024-07-21,Shipped
12404,1349,Mouse,3,1024.71,2024-08-06,Pending
12405,1809,Tablet,4,1868.44,2024-07-19,Shipped
12406,1282,Mouse,4,798.97,2024-08-22,Cancelled
12407,1328,Monitor,1,1198.19,2024-09-24,Shipped
12408,1964,Headphones,4,1802.66,2024-05-18,Completed
12409,1662,Laptop,1,1987.64,2024-06-21,Completed
12410,1629,Tablet,2,1258.45,2024-04-26,Completed
12411,1101,Mouse,3,1674.65,2024-10-06,Shipped
12412,1165,Tablet,1,189.52,2024-11-21,Completed
12413,1271,Keyboard,3,1592.57,2024-11-20,Pending
12414,1781,Headphones,1,1733.06,2024-07-31,Cancelled
12415,1610,Keyboard,3,687.93,2024-01-08,Shipped
12416,1605,Mouse,3,731.3,2024-02-19,Pending
12417,1986,Phone,1,1555.69,2024-05-26,Shipped
12418,1524,Laptop,1,257.02,2024-09-26,Cancelled
12419,1194,Tablet,3,622.31,2024-08-07,Cancelled
12420,1916,Headphones,4,1658.77,2024-06-12,Pending
12421,1721,Mouse,4,1179.24,2024-07-07,Shipped
12422,1259,Mouse,2,674.4,2024-10-22,Pending
12423,1338,Tablet,4,1134.59,2024-04-29,Pending
12424,1436,Monitor,1,1047.55,2024-04-07,Completed
12425,1544,Headphones,2,1392.31,2024-04-04,Pending
12426,1362,Headphones,4,759.53,2024-10-22,Shipped
12427,1088,Headphones,4,1013.61,2024-07-08,Pending
12428,1561,Mouse,4,1988.74,2024-03-03,Cancelled
12429,1359,Phone,1,289.84,2024-07-16,Completed
12430,1972,Laptop,4,1081.49,2024-08-26,Completed
12431,1362,Phone,2,936.57,2024-10-25,Shipped
12432,1652,Laptop,4,1261.68,2024-02-08,Shipped
12433,1060,Tablet,2,1844.78,2024-11-16,Shipped
12434,1006,Mouse,4,350.31,2024-04-02,Shipped
12435,1112,Phone,4,355.52,2024-06-09,Pending
12436,1060,Keyboard,3,634.17,2024-12-25,Shipped
12437,1511,Mouse,1,345.44,2024-12-12,Cancelled
12438,1259,Phone,4,158.83,2024-10-02,Cancelled
12439,1092,Mouse,1,926.53,2024-12-26,Shipped
12440,1504,Phone,2,1092.87,2024-03-15,Completed
12441,1957,Phone,1,1615.43,2024-09-23,Pending
12442,1224,Laptop,3,1095.77,2024-09-02,Cancelled
12443,1237,Keyboard,1,1729.11,2024-04-28,Pending
12444,1902,Headphones,2,1671.65,2024-01-16,Pending
12445,1422,Phone,4,903.84,2024-09-10,Pending
12446,1100,Monitor,4,1022.79,2024-10-01,Pending
12447,1945,Monitor,4,844.73,2024-10-17,Pending
12448,1627,Laptop,4,155.02,2024-12-11,Shipped
12449,1066,Laptop,1,1741.32,2024-01-17,Cancelled
12450,1510,Tablet,3,1144.49,2024-07-08,Cancelled
12451,1857,Headphones,3,237.38,2024-10-09,Pending
12452,1765,Tablet,2,194.49,2024-11-02,Cancelled
12453,1103,Keyboard,2,1548.43,2024-08-20,Shipped
12454,1325,Monitor,3,232.87,2024-09-11,Shipped
12455,1748,Tablet,1,411.15,2024-04-09,Shipped
12456,1345,Keyboard,3,1854.91,2024-03-04,Cancelled
12457,1403,Headphones,3,733.59,2024-10-06,Cancelled
12458,1239,Keyboard,2,1060.61,2024-05-16,Pending
12459,1324,Headphones,1,385.96,2024-11-13,Cancelled
12460,1903,Phone,2,539.37,2024-09-12,Shipped
12461,1255,Keyboard,1,892.21,2024-01-07,Completed
12462,1816,Monitor,4,187.74,2024-12-31,Cancelled
12463,1370,Phone,1,1990.37,2024-01-27,Shipped
12464,1311,Phone,1,275.67,2024-04-15,Pending
12465,1866,Headphones,3,1485.67,2024-06-15,Pending
12466,1420,Laptop,3,1961.69,2024-10-07,Completed
12467,1780,Mouse,2,331.57,2024-10-03,Completed
12468,1411,Laptop,4,1534.47,2024-10-14,Cancelled
12469,1195,Monitor,4,207.62,2024-01-07,Pending
12470,1890,Laptop,1,950.93,2024-04-01,Shipped
12471,1159,Phone,2,439.82,2024-07-20,Pending
12472,1699,Headphones,3,1224.9,2024-02-22,Completed
12473,1075,Keyboard,3,743.19,2024-05-17,Shipped
12474,1417,Headphones,2,748.16,2024-08-20,Completed
12475,1847,Laptop,2,1250.91,2024-12-01,Cancelled
12476,1834,Phone,4,1579.4,2024-10-04,Pending
12477,1825,Laptop,3,1317.67,2024-08-28,Cancelled
12478,1532,Monitor,1,983.79,2024-05-17,Shipped
12479,1320,Phone,3,1168.19,2024-08-31,Completed
12480,1875,Headphones,2,970.67,2024-07-04,Completed
12481,1332,Tablet,2,1753.45,2024-07-10,Completed
12482,1280,Mouse,4,880.77,2024-05-23,Cancelled
12483,1548,Laptop,3,269.56,2024-01-11,Pending
12484,1307,Headphones,1,1467.01,2024-11-13,Shipped
12485,1903,Monitor,3,1373.61,2024-07-06,Cancelled
12486,1382,Monitor,1,1398.9,2024-04-05,Completed
12487,1393,Monitor,2,1646.59,2024-05-28,Pending
12488,1736,Monitor,3,1352.03,2024-11-27,Cancelled
12489,1452,Monitor,3,816.95,2024-12-04,Pending
12490,1088,Phone,2,1842.19,2024-08-12,Cancelled
12491,1630,Laptop,3,1711.37,2024-03-12,Completed
12492,1683,Keyboard,2,1127.5,2024-06-13,Pending
12493,1403,Laptop,4,1091.96,2024-02-23,Shipped
12494,1008,Mouse,2,1001.48,2024-12-06,Shipped
12495,1413,Tablet,3,1582.19,2024-12-06,Pending
